% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=867434, Mon Nov  1 10:28:43 2021, <python>{}</python>
974 9740 2.565456306157152 0 0 11.182139347380074 23.479974524740765 20.77272618118979 1.7267752456390784 22.657056148394823 11.829619129658562 4.879781999099337 1.10628752512066 2.2077482535411286
975 9750 2.399633048712571 0 0 10.351389926443128 21.697072476585397 19.210525260064404 1.597067244714616 20.964990217014126 10.950853449607513 4.5038704402603695 1.0243273730981415 2.043003614612282
976 9760 2.2619123335965945 0 0 9.635334539639185 20.127776591188724 17.84224132869293 1.4782306499864195 19.494375884970577 10.189364761898482 4.171209365122894 0.951946302477723 1.8978383401000996
977 9770 1.989517119828343 0 0 8.185553921443798 17.056621123096587 15.122823781840761 1.246952716247513 16.53883323529897 8.654026870377214 3.5434686331184757 0.8059477586078684 1.6096896348927228
978 9780 1.8783210368033436 0 0 7.734231433671994 16.114146590801653 14.281026763603707 1.1719627890925215 15.620275070168153 8.17613240024184 3.3542122725508614 0.7612391459162392 1.520831257781907
979 9790 1.96418972375371 0 0 7.710456628817125 16.013353221902193 14.192503308786264 1.1584103962075751 15.544184678416084 8.149711078608748 3.3480902567433004 0.755866448205482 1.5136963479360914
980 9800 1.9738296197799403 0 0 7.769724427554455 16.11875473799524 14.284538967356344 1.1571479009412946 15.65249392027411 8.211153887212587 3.372410499491984 0.7607375769804359 1.5249334625307778
981 9810 2.0129619277286763 0 0 7.634888765249922 15.795074341462403 13.969137062938326 1.1008554495088232 15.332595313299285 8.064685330357001 3.343110002031771 0.7417068748799268 1.494940578139947
982 9820 1.8530216572080596 0 0 6.942929141650979 14.371931668493563 12.716835712643077 1.0034484043993357 13.954204599620072 7.332252273832389 3.0282562424682977 0.6756050686402784 1.3593412982405504
983 9830 1.936841674911716 0 0 7.267952058464518 15.045757644979092 13.291000379454497 1.0289775785467596 14.590221067788654 7.6765712049830706 3.1895450471093896 0.7033856124284299 1.4222741814880813
984 9840 1.8834184152560522 0 0 6.984706599829237 14.460777751389383 12.769975878418322 0.9877080565274254 14.019440293723964 7.378240733765947 3.071520712567823 0.6758780248429151 1.3671063511282422
985 9850 1.7281381849770323 0 0 6.276352971142532 12.997526005197017 11.484512172381427 0.8945379133184022 12.605178757204541 6.631187952070357 2.754025164575295 0.6078403082988056 1.2284437056716515
986 9860 1.5807396986070086 0 0 5.688730426660112 11.788051913794154 10.41946206940581 0.8149230998967182 11.432482711862468 6.010864869642059 2.493483730326502 0.5518626066042093 1.113907663501162
987 9870 1.479111216523683 0 0 5.251571015516396 10.899627514691701 9.62366576059183 0.7503820200063176 10.55473254811632 5.550548037798531 2.3111863725718833 0.5090841597595626 1.0292221457540232
988 9880 1.4643304082218678 0 0 5.234609985816081 10.865937035148956 9.60585263867235 0.7574796556205706 10.531397053355736 5.530865272050808 2.291221025092208 0.509096522330168 1.0261066263696166
989 9890 1.4311466779012914 0 0 5.09320426828682 10.576833346299823 9.352898998139114 0.7431147574915595 10.251432927962128 5.381136493158702 2.2288101941322243 0.4961118806981068 0.9990743531397174
990 9900 1.3117773370118153 0 0 4.639537419250634 9.644284253820494 8.528403334611276 0.6798190705895503 9.343748633656455 4.901338355298188 2.0291376424196725 0.452355471804644 0.9105386660985065
991 9910 1.1996223351436166 0 0 4.247115132362256 8.834547009294281 7.806023270068774 0.6194419949453475 8.551698285885092 4.487399735758963 1.8657908923767887 0.41372596632779146 0.8339142131652473
992 9920 1.1521016778358775 0 0 4.041369074316826 8.412448450753581 7.436332304573221 0.5936765536800814 8.143268548368745 4.269280900837115 1.7720613710817223 0.3947134066414565 0.7937100697725412
993 9930 1.1492873197590938 0 0 3.9379442308810866 8.202880120405533 7.248047398643916 0.5783737096015542 7.934986860776916 4.160458239250784 1.7313777780266788 0.3841751260699053 0.7738960471674703
994 9940 1.1149795499790558 0 0 3.7525985507235373 7.819505627732054 6.904039472825922 0.549371901026389 7.558436776773905 3.9651636262393097 1.6570044979082124 0.36503169995707613 0.737269198364646
995 9950 1.097883342388039 0 0 3.6226994082980677 7.559619335257331 6.678237254962612 0.5387638989343411 7.305276315703543 3.8262349456532263 1.5953723117208296 0.35372102137530054 0.7125574908541277
996 9960 1.0495516827660323 0 0 3.3456505935611625 6.993581192882976 6.16767245007682 0.4967802501269761 6.744972333762111 3.535400265715202 1.4866597653386935 0.3264932158764262 0.6586375006681217
997 9970 1.0001779978614085 0 0 3.182097029819146 6.644782747031457 5.867644872389438 0.47414868417929223 6.417446968495981 3.36085038320244 1.4039185247280224 0.31148850057486716 0.6264971908109578
998 9980 1.034584756973511 0 0 3.2096992158425732 6.675303101906567 5.900312506134781 0.4751800752138254 6.462034797458224 3.3878239110554764 1.4076701032420216 0.3134344562806212 0.6302268613911053
999 9990 0.9892323518874923 0 0 3.019160607255402 6.280011519392372 5.546269600869473 0.4439655746155126 6.074754504107128 3.1869400596153636 1.3283738773876816 0.2945637503251646 0.5929235876480106
1000 10000 1.0534292256276598 0 0 3.1970431792443357 6.629608501237507 5.854333511201191 0.46308818219006964 6.42059524956871 3.3746939871290595 1.4077325241903753 0.3102685047334798 0.6263227303470895
1001 10010 1.0756167294092853 0 0 3.2564326652425546 6.752222504969201 5.958588083668588 0.4705124183604296 6.535860873389192 3.437230049629532 1.4374038479235711 0.3158858684040463 0.637950565966506
1002 10020 1.1439091212576904 0 0 3.5867125907429958 7.3813172054024445 6.5189933029675045 0.5024024505808896 7.171982963458208 3.7826404486853495 1.5713302429460314 0.3449967414738647 0.6990100027100005
1003 10030 1.170887194480665 0 0 3.6197772146782725 7.423119602176732 6.563351578864423 0.5050774021772451 7.22952417618368 3.81546285508724 1.577254006954517 0.3480037956321451 0.703637576715919
1004 10040 1.257227282404438 0 0 3.827362929643687 7.824052004456764 6.923141047815716 0.5329908236535796 7.633332517205603 4.0320415510971905 1.6612027456645335 0.3671647555959238 0.7425256508754896
1005 10050 1.4418748193804205 0 0 4.481525900561512 9.069009425671194 8.039593852531768 0.6008705050166421 8.897661716446555 4.712507949185189 1.9226002283947403 0.4266110437902104 0.863925903925266
1006 10060 1.5951392814692826 0 0 5.1040179977225195 10.26367426469919 9.109287859540272 0.6687605052289751 10.104896330257123 5.362806245620126 2.1733623963091455 0.48396399052510997 0.9799929166087478
1007 10070 1.7919574210201548 0 0 5.687259668496712 11.401331894828877 10.126098435314121 0.7407922909961876 11.246130587769118 5.9758998061656445 2.4164657992337806 0.5379972802040471 1.0902275696815629
1008 10080 1.9178310240551844 0 0 5.973340301072338 11.950721458691467 10.625271239754152 0.7806200706512982 11.807148585757428 6.274837053908368 2.5248851691162457 0.5642888758784034 1.1434575204448394
1009 10090 1.991170955298914 0 0 6.324680016122194 12.607622172956239 11.221204806590498 0.8134896425794303 12.485607818225633 6.64118332428272 2.657070491021056 0.5960246976803609 1.2074588155581962
1010 10100 1.9606994773119009 0 0 6.226526327347181 12.401614947838162 11.04504166326437 0.8015201857629514 12.292167673959026 6.537207590528489 2.6085425128977726 0.5865782255318294 1.1883302597086964
1011 10110 2.1726535596737397 0 0 6.78832880582754 13.433411452651804 12.010218716810607 0.8769133114439467 13.388483520999356 7.113998758351149 2.7880875208269087 0.6400158272344492 1.2910060028856285
1012 10120 2.390509564168055 0 0 7.250426610859586 14.446337895649961 12.879595702696392 0.9555343646126626 14.32415979277271 7.6039610329964615 3.018426202686057 0.6855785245864312 1.384243315418931
1013 10130 2.718835639438097 0 0 8.131870229535465 16.183039560935747 14.434241406712507 1.0758210060181042 16.059956922591287 8.524413891323935 3.3841423581150614 0.7696347842387944 1.550896162909291
1014 10140 3.3318846919925664 0 0 10.137282538456796 20.19365084800499 18.01703494306042 1.351723693243866 20.036756122170054 10.626779933796119 4.213372650798033 0.9614355512951559 1.9344291885355978
1015 10150 3.9464035009336302 0 0 11.730558763438854 23.230635428318752 20.732350072526014 1.5410226019677618 23.11316396633906 12.291182747881429 4.870320548494987 1.1051189362739557 2.2307520653819113
1016 10160 4.332428274151896 0 0 12.975807310246047 25.709539362351347 22.96209243464349 1.7149041318816056 25.58655703329688 13.58717393350429 5.348941133979311 1.2264079966203212 2.468691361935021
1017 10170 4.690761925282325 0 0 14.040390988769357 27.707288356718102 24.781392052793574 1.8417304306724172 27.653061756445357 14.69125052479969 5.745036864034877 1.325889822564151 2.6655257689075134
1018 10180 4.865832304269387 0 0 14.275984335212865 28.066637223352956 25.128982413038653 1.8549595116398665 28.081175390221258 14.931106514057646 5.815035309442183 1.345267727721425 2.702507787538826
1019 10190 5.494189685239459 0 0 15.834852524918487 30.887807917889006 27.728856915698792 2.060882474699632 31.06466708298327 16.538140491270056 6.363387202401187 1.4881591273602124 2.980120515803246
1020 10200 5.6746666625797095 0 0 17.246913167447985 33.47264639524865 30.098832360782467 2.1918012025658506 33.782283782442136 18.009818786242345 6.864258760896362 1.6145646741071331 3.2345197756125814
1021 10210 5.6057379959944384 0 0 17.239518086789815 33.450493724655786 30.132133473312162 2.2065930366093602 33.808904067453206 17.99344983184872 6.788857996175917 1.6203179068587874 3.23202068192668
1022 10220 5.588047854103444 0 0 17.67769487416395 34.30146815354796 30.85438889417981 2.2197186227283776 34.636650194966364 18.465611068088702 7.015630164900178 1.6540414594607455 3.3154509813694206
1023 10230 5.586225690171905 0 0 17.945672371546657 34.892462009738416 31.321782270394813 2.2265634170631827 35.15086679657497 18.75513094081801 7.199049550388671 1.6757699954996368 3.37033212676224
1024 10240 5.451706302116382 0 0 17.56625907835649 34.36578152351602 30.793322150590804 2.21146114894319 34.4833003677718 18.372386434530014 7.110657001571047 1.6431370802107368 3.3084448883096544
1025 10250 5.58382417709249 0 0 18.125939116656937 35.46050118433349 31.802272435281992 2.2931903666820572 35.60555787015004 18.95080770213455 7.308873468393648 1.6989328890616422 3.413850491254371
1026 10260 5.76024731771808 0 0 18.92610338748753 36.814583835723504 33.09077467078626 2.3602952846924974 37.118867730175474 19.76584376600251 7.555622869619794 1.770663623588103 3.552615127410363
1027 10270 5.482738484348978 0 0 17.95565316796422 35.08162955746368 31.488378177074974 2.2607214673449088 35.26961323826625 18.768971272142824 7.226304971628643 1.6827795819464701 3.37867773932628
1028 10280 4.968833818119354 0 0 16.08764801124606 31.497164220719704 28.25288588806857 2.0350176438292222 31.62422528038793 16.821868891591723 6.498707127914399 1.5094063839376297 3.0304798899407523
1029 10290 4.512788414238668 0 0 14.446631802848115 28.43402772031066 25.46552450215791 1.8377455546702421 28.45678043583114 15.120176260100465 5.885856386541542 1.3599466563921905 2.7306553326193
1030 10300 4.753118693881434 0 0 15.23474009812035 29.912089669937707 26.818296906983885 1.9285762191636058 29.991201151681626 15.933135756578924 6.167308764601456 1.433410873623049 2.87613860864176
1031 10310 4.524876618031933 0 0 13.970554215330004 27.45657202187567 24.628069944852857 1.7924221410071506 27.522631396651963 14.605782346793678 5.637444569669302 1.3167058156469589 2.637350196018904
1032 10320 4.7973987704597665 0 0 15.095360837870693 29.43088899101888 26.45340592230783 1.87888028698578 29.650855887562763 15.761410925654854 6.029083117947435 1.415694404959974 2.8355122392262486
1033 10330 5.451721862395174 0 0 16.251514442994843 32.033423724689364 28.658203110469994 2.1069706432746953 31.99918106496153 16.96976600305651 6.647536064499395 1.5295979653281093 3.069177951962267
1034 10340 6.0364546759834266 0 0 18.303907857217006 35.66182827451194 32.028468655764605 2.324541441835193 35.90391611881228 19.07462694445647 7.344573543422353 1.7140438319529645 3.4316238267591506
1035 10350 6.785869534575117 0 0 20.710547635799188 40.742718638370235 36.44153400713847 2.708527204664148 40.71739028974726 21.60500558882127 8.486449003336944 1.9453333214088917 3.902767025961086
1036 10360 7.138436905169388 0 0 21.3798641093887 42.350114877683126 37.81209944417279 2.8847178148558545 42.13709942021798 22.318502878887916 8.83738755079838 2.0171852305817874 4.0447981226331144
1037 10370 7.484543573092064 0 0 22.462079262643492 44.61656633063742 39.788641377765366 3.083659611010185 44.29578260789388 23.459661441934035 9.331065406166278 2.120923221889669 4.255361318081649
1038 10380 8.21915341125469 0 0 24.810827568783743 49.61776485731975 44.08844307949685 3.4852446252027036 48.97258496610142 25.934039180553587 10.470687845364216 2.3446609547123525 4.716210146942038
1039 10390 8.066165123196546 0 0 23.85476418770718 47.43375046284306 42.26125049433292 3.373917281809615 47.01826524626668 24.89874165017547 9.927735868151553 2.2518706821340357 4.514739140436831
1040 10400 7.785558239575461 0 0 22.943388342018686 45.445290674077036 40.54360210779096 3.261535962531692 45.1576801475887 23.931334562193015 9.4631573380149 2.1616200323184116 4.330566849962744
1041 10410 7.923373664291988 0 0 23.174446562945707 46.56126549740351 41.33683589347426 3.4234140744691257 45.80779420219042 24.202412104104862 9.803130918369233 2.1977588533391867 4.40638868066197
1042 10420 8.487822583165755 0 0 24.907564767505512 50.149244379207 44.46276036773055 3.7015479281738206 49.236593509083704 26.01663971507116 10.59180300268805 2.36264790124087 4.740316673246725
1043 10430 8.155263288080203 0 0 24.17909181623396 48.3869607934721 42.963393680831004 3.5292723930595544 47.68259621823039 25.238888192756338 10.20084594876307 2.283541167044243 4.586434944419774
1044 10440 8.219937006631334 0 0 24.04556601717804 47.94216363444708 42.578770399951985 3.5323398904518615 47.311445775672105 25.069831575421027 10.127464665555449 2.2660648175241964 4.546520693214331
1045 10450 8.76704633751547 0 0 25.526202185848216 49.94670728950712 44.59885284747843 3.730506217079943 49.858124642711914 26.506667879683388 10.46318838590231 2.382531669363511 4.7623914453606355
1046 10460 9.24450193019727 0 0 26.329828039482766 50.7354661401088 45.45612731021417 3.815438418905523 51.085674653375754 27.26316471561604 10.59298035217837 2.4325978851044905 4.860754532313084
1047 10470 9.569437265029846 0 0 27.316892269739935 52.2444533755199 46.93393639492634 3.9040028835670544 52.88395418123893 28.24672752915837 10.891770954295662 2.5154766668222925 5.01826735011942
1048 10480 9.545481555477524 0 0 27.09442906951021 51.08860941722652 46.11416268193128 3.757716550790979 52.223528329219356 27.951197100314666 10.620079090550465 2.4807232782229494 4.934087440616054
1049 10490 9.88257897393147 0 0 27.86201782932515 53.30029470981383 47.85814006685318 3.9237091904536685 53.93840178285118 28.805033939151325 11.254516663076526 2.5634203333701118 5.11537361769849
1050 10500 11.289037571446377 0 0 31.492159753682863 59.753155546974156 53.57179196532687 4.53788349304584 60.57062076851244 32.49130957193086 12.79075168342705 2.8646202510977887 5.730855736370011
1051 10510 13.348171116680389 0 0 36.561231253116226 69.31800687187373 62.13693086541611 5.295016295641403 70.2701162504418 37.6971037515937 14.917678546265766 3.325397278804857 6.645785863477224
1052 10520 13.298806868901842 0 0 35.845513655227165 68.8008348991388 61.449806048672976 5.321626005956158 69.18665755084943 37.0264812450369 14.872578574705146 3.2837443261183865 6.563680017333716
1053 10530 12.923252400029368 0 0 33.186156322836425 65.44170187584758 57.952961282971344 5.302164472304757 64.59845546293053 34.36478538745907 14.365240150253461 3.0912880092733306 6.166698194704056
1054 10540 13.97737273869056 0 0 35.17050944276847 70.13575402761258 61.76021841395447 6.0245606165548455 68.53168086787409 36.41001759136769 15.597719342637653 3.28927736844469 6.5531853544310845
1055 10550 13.52393440147711 0 0 33.21409420263159 66.39383580120494 58.319049612493096 5.81508653524156 64.6508203711733 34.35505781008055 14.902034086982647 3.105455188070472 6.185568017149669
1056 10560 13.352696590164264 0 0 31.73707036839388 64.6005693082856 56.32749826934448 5.768875437334773 62.044435431295135 32.884279976230744 14.771367892771586 2.9869858439588963 5.9617365597517065
1057 10570 13.47912710997184 0 0 30.758167349295306 63.5416708449187 55.09115270322217 5.825659467391017 60.339869534809075 31.89223012197805 14.715656453585545 2.9164990646993307 5.819052755499349
1058 10580 12.491089808256918 0 0 27.31137493377977 56.32435430930762 48.79856694818077 5.247571091748341 53.46739888490186 28.26114582535707 13.161763988700086 2.5856523254527803 5.148449773892496
1059 10590 11.853669606901576 0 0 25.818064879406613 52.97536713735185 46.0231478265856 4.892663936701705 50.51606967116343 26.693840840931294 12.330867502350014 2.446097514616937 4.856195680923827
1060 10600 12.012372944807971 0 0 26.4606869709834 53.345511650429614 46.52363405023068 4.913918571660495 51.388821258372666 27.290365153685194 12.357439322035429 2.474925271017411 4.920523342128294
1061 10610 10.854020718325176 0 0 23.274961827869248 46.55461254258416 40.778780413602455 4.255301488148411 45.15942073403434 23.999669007484687 10.645112130831377 2.175778452113251 4.316347354377404
1062 10620 11.147939923350913 0 0 22.25838879854599 44.4075269716504 38.71693523717986 4.2051247069380215 42.91804848496208 22.922600778820776 10.389652042714404 2.059879020032048 4.103608303782195
1063 10630 10.88730072376025 0 0 21.668158278667924 43.33484193197183 37.75854828874088 4.077628737110474 41.825838316616895 22.31196392025304 10.173381084059375 2.0103962879822297 4.002557728364289
1064 10640 11.409311909987018 0 0 22.014645006127658 45.161864657683 39.05252453751977 4.298624692774289 42.85657879740218 22.73445419974449 10.734330887716787 2.071600580811682 4.130316140891744
1065 10650 13.35428289470616 0 0 25.725543618665043 52.50100964073709 45.37771956840965 5.0479004295480205 49.893745856101944 26.52604554242355 12.545272619320476 2.411582161375427 4.805530645708366
1066 10660 13.22985129297809 0 0 25.007583720056182 50.28171191157063 43.54263140167796 4.804482970644323 48.15926322952563 25.727572115349556 12.09975242093494 2.3151974798604074 4.623601057834868
1067 10670 13.172308524600071 0 0 24.112083095866144 48.49495131260554 41.93835415759414 4.632955679302995 46.40101247208267 24.801071066635792 11.831209683811341 2.23436229609907 4.458664363531805
1068 10680 12.027305408649928 0 0 20.722208573724146 43.586542764701676 37.14816054176872 4.233560231758571 40.446274733398454 21.45232797123846 10.841919104115124 1.9629243322735574 3.940236344998708
1069 10690 11.191085740376526 0 0 19.012786637769207 40.599882437629724 34.46536798627309 3.937485839074584 37.323320277060425 19.747144617686242 10.081699582523143 1.8127606906278648 3.65643346371424
1070 10700 11.188828557121692 0 0 19.027407364832577 40.28877641585167 34.25921652954406 3.923618203969993 37.21336304861534 19.728595156217146 9.971888405692937 1.8045034872930117 3.640639875905008
1071 10710 11.581310643724853 0 0 19.87565384757918 42.02691574562889 35.790584966657626 4.136950551678167 38.87442462122507 20.58662910383491 10.314628781004677 1.889539386826293 3.8022341537369755
1072 10720 13.02029181970104 0 0 23.27371136867971 47.3381669331473 40.633054472393226 4.701451775068895 44.75888316038252 24.00773965224393 11.466725406853408 2.151561368083162 4.34360502576231
1073 10730 12.728455872964686 0 0 22.327410764402064 45.828522417465784 39.22543372048058 4.585207027856221 43.05411713368308 23.058874715505603 11.098647544585324 2.0739328796877126 4.192812043034201
1074 10740 13.112188737771833 0 0 22.167781769658035 47.20616222608116 39.9141652628327 4.846330510423118 43.20785904458024 23.00943492861493 11.617988583822768 2.094496660150592 4.2505692502723695
1075 10750 14.185701641604727 0 0 22.328088252569373 49.682416880083444 41.1860038938911 5.374384389578177 43.842318464483824 23.245164680411087 12.699978064843917 2.136653883911573 4.371621616866362
1076 10760 13.791259403780977 0 0 21.03629099048134 48.262553109841136 39.760852275964815 5.1858506846877646 41.86839390330769 22.036456060832545 12.37276440290763 2.0522667828349705 4.211641539983382
1077 10770 14.38715059969996 0 0 22.122747204545874 50.25595551535296 41.50135791781036 5.417847889263377 43.84825002699008 23.107868909930342 12.85436605479807 2.146141688910242 4.395145710586366
1078 10780 14.876173981184134 0 0 23.202375142097477 52.13919042777199 43.06450061271225 5.568668054768011 45.717542079685145 24.234020416304098 13.420406628253664 2.2233593377101637 4.580738814176721
1079 10790 15.332392128329984 0 0 23.303922174272774 51.227578235387455 42.36271300737769 5.416162528156131 45.38276323421662 24.265282605366476 13.337640470573936 2.1885717906604865 4.533277461208941
1080 10800 15.586036545389986 0 0 22.865544289818686 49.80980995061943 41.27902565308985 5.343426630617876 44.345557510238514 23.75917685688568 12.985795945244641 2.139855595924148 4.419039589909117
1081 10810 16.074603299458154 0 0 22.2889966391849 46.9088923137652 38.968213850152885 5.392835469382311 42.320722177878295 22.964121351772594 12.314232543583604 2.0271741884692585 4.179469046507372
1082 10820 16.406952959352086 0 0 23.360076348159048 48.88812083270064 40.60165886016843 5.58719992011165 44.21355913218264 24.081349301084092 12.84034449785852 2.1069068658567267 4.369352726842271
1083 10830 15.595283703993655 0 0 22.05585495734078 46.49315287342645 38.652083642291544 5.2100820243740245 41.992946131166484 22.79979349448674 12.12712901813044 2.0029741780198242 4.158511602538971
1084 10840 14.759010189668583 0 0 19.871475672645666 43.33341104073076 35.71556936656284 4.896216001372615 38.302932757543736 20.623542915990434 11.405060541009226 1.8419797617585574 3.828978960267307
1085 10850 13.740987843826856 0 0 19.066704637587456 41.84719539818991 34.49307013456064 4.566499632093926 36.94618215174186 19.87986000609508 10.96167763309653 1.7710027344116732 3.7061507733185266
1086 10860 12.388882203068942 0 0 17.228044700198293 38.20623863469534 31.505707290701707 4.07287744808884 33.632163215822644 18.01452156492386 9.963956284232786 1.6179958409316817 3.3821966833619026
1087 10870 11.332860749679906 0 0 15.183041629210647 33.430241269194134 27.510475046465405 3.668723933019696 29.421608047855262 15.82288549299519 8.802783286797322 1.4129138980412557 2.954989504279913
1088 10880 10.470529520759225 0 0 13.672114799315985 30.101183713214798 24.728392505113693 3.349607447423902 26.435239641848508 14.237315854064684 7.983565486312353 1.269042949894504 2.6570245137794575
1089 10890 10.62425169037195 0 0 13.997635086736427 30.387848578279844 25.189869422068096 3.323089292005765 27.073576375066512 14.568605326001643 7.923081093242402 1.304328087913258 2.7069834709937015
1090 10900 10.158660690459511 0 0 12.81485560949518 27.79075138662303 22.95466456485029 3.133709905252434 24.671004066310715 13.327619101792418 7.334911927854925 1.1882272419845124 2.4676631212365767
1091 10910 12.183384708788093 0 0 15.637705070079186 32.94685104124877 27.315883979755824 3.7386627572550397 29.699113918844088 16.234260581813647 8.732887475167823 1.4126664695833486 2.9609384362230573
1092 10920 13.473130628628782 0 0 17.159273822945785 35.716912866603955 29.712571546327993 4.061287408541042 32.44514977176949 17.77699782495418 9.4060694162907 1.5390127948319654 3.2246358759816887
1093 10930 14.577375861730456 0 0 18.39725584469555 37.022154118325794 30.826485780715707 4.216211433231435 34.15104910522991 18.9681557700787 9.917948736718085 1.5958866456255494 3.3741364988241807
1094 10940 15.3061930492594 0 0 19.57943048744198 39.051932326158884 32.624205157505436 4.222088618912183 36.343890685790036 20.21424251039477 10.499384242070175 1.6890035634654454 3.5853745627394202
1095 10950 14.200392689769023 0 0 18.294220228756252 36.45470399403235 30.44498142179796 3.8749161990905177 33.95628395642527 18.905323466445694 9.838285248320693 1.5731715738642127 3.3520359366312302
1096 10960 14.53722508434067 0 0 18.536961843903608 36.499871883182216 30.39320117247102 3.9517701025244825 34.07758268416555 19.086223340327873 10.068453040803577 1.5706699572960692 3.3574097666892397
1097 10970 14.878796109692708 0 0 18.469745043462684 35.80425985119143 29.789996033903936 4.160434398699274 33.5502525120367 18.901330519942352 9.890847478562954 1.5462019133212666 3.2891810442302627
1098 10980 14.674740636718816 0 0 18.04420339865746 35.489937066815 29.315326392462904 4.15581265763208 32.834588198967914 18.479372190138346 9.931569699230304 1.515924929582757 3.232057718005842
1099 10990 14.891021885798859 0 0 18.074211501707257 34.911181960165656 28.846563595377564 4.212162968232744 32.534272127505645 18.389747229684748 9.877521846039553 1.498217891400374 3.1835741229794823
1100 11000 13.723896241206445 0 0 16.6041721771925 31.722531243318162 26.388253742990603 3.7721541706843937 29.89151635956588 16.88370204351124 8.929813542066022 1.3770115057823407 2.914523519616999
1101 11010 14.88414679918683 0 0 18.96313946103392 33.89896150062536 28.562578385053236 4.135963075001763 33.26086004493957 19.077672366338845 9.596550972557994 1.505365750758125 3.180613315863835
1102 11020 16.12102768157479 0 0 22.724052180259847 36.87141452770498 32.164812030491916 4.43841165049956 38.94807214785363 22.64326173909324 10.0659301714686 1.7290996528248175 3.6175604721808
1103 11030 15.126098850360895 0 0 21.03716840467187 34.27185850935706 29.851989680682735 4.151647086658671 36.08357597122464 20.973553480320895 9.37913683947397 1.603843273956663 3.358450764593896
1104 11040 13.810785148001386 0 0 19.22730979359999 31.267548475527953 27.312865515556425 3.7407517791579323 33.03058065935874 19.18702495188623 8.489345825140289 1.4680919551391762 3.0746549937624965
1105 11050 12.027592050072752 0 0 15.841077248497829 25.937776280652695 22.42607791145982 3.1984623847365854 27.09049491714989 15.807882227108715 7.268417231667493 1.1974765037893336 2.530592974198272
1106 11060 11.631948193398589 0 0 14.715464395528818 24.43170820426897 20.99919349099821 3.0712282863972185 25.208085120097632 14.675550499986873 6.902160479207375 1.119707730787162 2.36309487839004
1107 11070 10.87068628538246 0 0 13.377258474732614 22.45005583539815 19.2975830488754 2.798738003721008 23.04676082236765 13.354248400989615 6.313619432069511 1.0316178784053212 2.1640861923276216
1108 11080 10.58816970352986 0 0 12.805669983689597 21.07222955497149 18.22299513387121 2.6742779181267227 21.9255670004809 12.727074367292078 5.933456412917604 0.982372095562012 2.0411359178082327
1109 11090 10.176245302193715 0 0 12.403301563737235 19.72351925883879 17.205787205916902 2.5748671518707584 20.99320897746868 12.27668578437923 5.52781861157772 0.9332966322189415 1.935409811541229
1110 11100 9.605482507074996 0 0 11.866195281523414 18.601273622798598 16.329558859288007 2.393223426444307 20.041519483670257 11.731774705052086 5.152527627196076 0.8887201938886193 1.8377910969241702
1111 11110 9.315887246927163 0 0 11.41013828612427 17.84823817049235 15.615725381257484 2.386522470707337 19.17728445108425 11.263180119957875 4.925302616445427 0.847724731434001 1.7578424587982426
1112 11120 9.000322590003087 0 0 11.225508841157833 16.91434641369948 14.999527956867945 2.2434809493611363 18.709995645637573 11.032164066215778 4.642989399896163 0.8215434843209207 1.696722944385373
1113 11130 8.623853181636248 0 0 10.78133929991878 16.068941527938534 14.265336201413469 2.1940857686442787 17.872984797385207 10.577977879714467 4.409457593081868 0.7821979578949557 1.6158664048863562
1114 11140 9.129768096185396 0 0 11.710305472962034 16.703293423822696 14.95018953801478 2.374061139933688 19.102102876495007 11.443184565752818 4.582212444371549 0.8223078406044714 1.7117480885887915
1115 11150 9.78069864472311 0 0 12.271106048930324 17.519867550094038 15.575107855716903 2.6552241480810395 19.883127972758768 11.954522371422724 4.843382916368369 0.8563559733660503 1.778403314129822
1116 11160 10.017834433452128 0 0 11.854061891186413 17.699071167867576 15.348543750506952 2.8135417528475353 19.235193359827072 11.611841941546293 4.926102936760695 0.8276086850817479 1.7485299001181898
1117 11170 11.724448887114459 0 0 13.69627846033518 20.186197979923392 17.548810058112533 3.3345967356819544 22.088660272292202 13.379459358210122 5.6085161788752105 0.9505029807467618 1.9983219171158897
1118 11180 14.651284536675082 0 0 16.965487614580507 24.455377261897638 21.275774070068884 4.1917807267732705 27.065744417326897 16.551955594315224 6.872729677762865 1.1505573861555038 2.4412083587926876
1119 11190 17.57256956037482 0 0 20.42608976601218 29.160118986929618 25.39497839731681 5.00365972105178 32.47196192314382 19.930834476962076 8.225865314927821 1.3706360756519738 2.9295760544578417
1120 11200 19.638296235321004 0 0 22.650073963360292 32.12927464573686 28.103785156377445 5.515251317297414 36.00722540757907 22.0618512835231 8.993027186321543 1.5260002905900396 3.23320959719163
1121 11210 21.814514125856366 0 0 25.31075068773268 34.43951921568893 30.380535761541722 6.236299351303022 39.64098559461078 24.5578902935296 9.63164682224936 1.659847926833232 3.5210004420282797
1122 11220 23.89475256171934 0 0 28.93344335813021 36.31138263644776 32.66995118147734 7.1232575380171195 44.22439653025152 27.885722596379335 10.191030089512568 1.8083352817333402 3.847798141415835
1123 11230 24.587009754155563 0 0 29.7800512446417 36.373007302068224 33.15914398012868 7.165984965680755 45.38751884701009 28.698922071681846 10.041130111962387 1.8445131703273496 3.9298188761169808
1124 11240 26.334444134602194 0 0 32.76591026314102 38.568818109729 35.43757646396748 7.9482450105577485 49.354502774513634 31.47736723595439 10.7244060985078 1.9819627258065036 4.232671037809768
